2007	09	1.4
2007	10	5.4
2007	11	9.2
2007	12	14.4
2008	01	14.1
2008	02	21.3
2008	03	12.2
2008	04	4.5
2008	05	-3.5
2008	06	4.2
2008	07	2.2
2008	08	9.1
2008	09	13.5
2008	10	13.4
2008	11	17.1
2008	12	13.3
2009	01	9.4
2009	02	14.8
2009	03	0.2
2009	04	8.6
2009	05	-7.4
2009	06	-2.3
2009	07	1.6
2009	08	-5
2009	09	3.9
2009	10	-14.7
2009	11	-6
2009	12	-7
2010	01	-10.1
2010	02	-14.5
2010	03	-10.6
2010	04	15.2
2010	05	10
2010	06	1.8
2010	07	20.5
2010	08	18.8
2010	09	24.9
2010	10	18.3
2010	11	16.4
2010	12	27.1
2011	01	19.9
2011	02	22.3
2011	03	21.4
2011	04	25.1
2011	05	2.1
2011	06	0.2
2011	07	10.7
2011	08	2.1
2011	09	11.7
2011	10	7.3
2011	11	13.8
2011	12	23
2012	01	9.4
2012	02	2.5
2012	03	2.9
2012	04	-7.1
2012	05	-2.7
2012	06	-10.4
2012	07	-1.7
2012	08	-5
2012	09	2.6
2012	10	2.4
2012	11	3.9
2012	12	-6
2013	01	-1.1
2013	02	-3.6
2013	03	10.5
2013	04	0.3
2013	05	8.4
2013	06	13.9
2013	07	8.1
2013	08	-0.5
2013	09	3.9
2013	10	-1.9
2013	11	9.2
2013	12	0.6
2014	01	12.2
2014	02	-1.3
2014	03	-13.3
2014	04	8.6
2014	05	4.4
2014	06	-1.5
2014	07	-3
2014	08	-11.4
2014	09	-7.6
2014	10	-8
2014	11	-10
2014	12	-5.5
2015	01	-7.8
2015	02	0.6
2015	03	-11.2
2015	04	-3.8
2015	05	-13.7
2015	06	-12
2015	07	-14.7
2015	08	-19.8
2015	09	-17.8
2015	10	-20.2
2015	11	-5.3
2015	12	-9.1
2016	01	-19.7
2016	02	-19.7
2016	03	-4.7
